Date,Close
17.12.2004 kl. 18.00.00,"249,13"
20.12.2004 kl. 18.00.00,"250,29"
21.12.2004 kl. 18.00.00,"249,77"
22.12.2004 kl. 18.00.00,"250,91"
23.12.2004 kl. 18.00.00,"250,98"
27.12.2004 kl. 18.00.00,"250,84"
28.12.2004 kl. 18.00.00,"251,09"
29.12.2004 kl. 18.00.00,"251,03"
30.12.2004 kl. 18.00.00,"251,02"
03.01.2005 kl. 18.00.00,"252,55"
04.01.2005 kl. 18.00.00,"253,55"
05.01.2005 kl. 18.00.00,"251,85"
06.01.2005 kl. 18.00.00,"253,09"
07.01.2005 kl. 18.00.00,"254,72"
10.01.2005 kl. 18.00.00,"254,62"
11.01.2005 kl. 18.00.00,"252,73"
12.01.2005 kl. 18.00.00,"250,79"
13.01.2005 kl. 18.00.00,"251,73"
14.01.2005 kl. 18.00.00,"252,99"
17.01.2005 kl. 18.00.00,"254,03"
18.01.2005 kl. 18.00.00,"254,28"
19.01.2005 kl. 18.00.00,"254,73"
20.01.2005 kl. 18.00.00,"253,69"
21.01.2005 kl. 18.00.00,"253,42"
24.01.2005 kl. 18.00.00,"253,28"
25.01.2005 kl. 18.00.00,"254,94"
26.01.2005 kl. 18.00.00,"255,03"
27.01.2005 kl. 18.00.00,"256,12"
28.01.2005 kl. 18.00.00,"255,14"
31.01.2005 kl. 18.00.00,"256,85"
01.02.2005 kl. 18.00.00,"258,86"
02.02.2005 kl. 18.00.00,"259,67"
03.02.2005 kl. 18.00.00,"259,54"
04.02.2005 kl. 18.00.00,"261,92"
07.02.2005 kl. 18.00.00,"263,32"
08.02.2005 kl. 18.00.00,"263,81"
09.02.2005 kl. 18.00.00,"263,39"
10.02.2005 kl. 18.00.00,"263,13"
11.02.2005 kl. 18.00.00,"265,52"
14.02.2005 kl. 18.00.00,"265,91"
15.02.2005 kl. 18.00.00,"266,97"
16.02.2005 kl. 18.00.00,"265,35"
17.02.2005 kl. 18.00.00,"265,64"
18.02.2005 kl. 18.00.00,"266,01"
21.02.2005 kl. 18.00.00,"265,66"
22.02.2005 kl. 18.00.00,"263,75"
23.02.2005 kl. 18.00.00,"262,3"
24.02.2005 kl. 18.00.00,"262,14"
25.02.2005 kl. 18.00.00,"265,14"
28.02.2005 kl. 18.00.00,"264,29"
01.03.2005 kl. 18.00.00,"266,25"
02.03.2005 kl. 18.00.00,"266,16"
03.03.2005 kl. 18.00.00,"266,15"
04.03.2005 kl. 18.00.00,"267,91"
07.03.2005 kl. 18.00.00,"267,68"
08.03.2005 kl. 18.00.00,"266,21"
09.03.2005 kl. 18.00.00,"264,59"
10.03.2005 kl. 18.00.00,"262,45"
11.03.2005 kl. 18.00.00,"263,05"
14.03.2005 kl. 18.00.00,"262,66"
15.03.2005 kl. 18.00.00,"264,79"
16.03.2005 kl. 18.00.00,"261,12"
17.03.2005 kl. 18.00.00,"261,12"
18.03.2005 kl. 18.00.00,"261,69"
21.03.2005 kl. 18.00.00,"261,06"
22.03.2005 kl. 18.00.00,"261,55"
23.03.2005 kl. 18.00.00,"260,66"
24.03.2005 kl. 18.00.00,"262,17"
29.03.2005 kl. 18.00.00,"262,89"
30.03.2005 kl. 18.00.00,"262,09"
31.03.2005 kl. 18.00.00,"262,19"
01.04.2005 kl. 18.00.00,"263,43"
04.04.2005 kl. 18.00.00,"262,26"
05.04.2005 kl. 18.00.00,"264,47"
06.04.2005 kl. 18.00.00,"265,52"
07.04.2005 kl. 18.00.00,"266,31"
08.04.2005 kl. 18.00.00,"266,89"
11.04.2005 kl. 18.00.00,"266,32"
12.04.2005 kl. 18.00.00,"265,42"
13.04.2005 kl. 18.00.00,"266,65"
14.04.2005 kl. 18.00.00,"266,01"
15.04.2005 kl. 18.00.00,"261,85"
18.04.2005 kl. 18.00.00,"257,28"
19.04.2005 kl. 18.00.00,"259,05"
20.04.2005 kl. 18.00.00,"257,66"
21.04.2005 kl. 18.00.00,"257,28"
22.04.2005 kl. 18.00.00,"259,27"
25.04.2005 kl. 18.00.00,"260,45"
26.04.2005 kl. 18.00.00,"259,52"
27.04.2005 kl. 18.00.00,"255,99"
28.04.2005 kl. 18.00.00,"255,63"
29.04.2005 kl. 18.00.00,"256,06"
02.05.2005 kl. 18.00.00,"256,83"
03.05.2005 kl. 18.00.00,"257,96"
04.05.2005 kl. 18.00.00,"259,29"
05.05.2005 kl. 18.00.00,"260,77"
06.05.2005 kl. 18.00.00,"261,9"
09.05.2005 kl. 18.00.00,"261,01"
10.05.2005 kl. 18.00.00,"259,11"
11.05.2005 kl. 18.00.00,"258,55"
12.05.2005 kl. 18.00.00,"260,13"
13.05.2005 kl. 18.00.00,"260,15"
16.05.2005 kl. 18.00.00,"259,06"
17.05.2005 kl. 18.00.00,"259,32"
18.05.2005 kl. 18.00.00,"262,29"
19.05.2005 kl. 18.00.00,"263,52"
20.05.2005 kl. 18.00.00,"263,75"
23.05.2005 kl. 18.00.00,"264,84"
24.05.2005 kl. 18.00.00,"264,63"
25.05.2005 kl. 18.00.00,"264,48"
26.05.2005 kl. 18.00.00,"266,33"
27.05.2005 kl. 18.00.00,"266,1"
30.05.2005 kl. 18.00.00,"267,37"
31.05.2005 kl. 18.00.00,"267,29"
01.06.2005 kl. 18.00.00,"270,87"
02.06.2005 kl. 18.00.00,"270,83"
03.06.2005 kl. 18.00.00,"270,25"
06.06.2005 kl. 18.00.00,"269,4"
07.06.2005 kl. 18.00.00,"272,57"
08.06.2005 kl. 18.00.00,"271,92"
09.06.2005 kl. 18.00.00,"271,98"
10.06.2005 kl. 18.00.00,"273,63"
13.06.2005 kl. 18.00.00,"274,72"
14.06.2005 kl. 18.00.00,"275,1"
15.06.2005 kl. 18.00.00,"273,99"
16.06.2005 kl. 18.00.00,"275,51"
17.06.2005 kl. 18.00.00,"275,87"
20.06.2005 kl. 18.00.00,"275,78"
21.06.2005 kl. 18.00.00,"277,1"
22.06.2005 kl. 18.00.00,"277,42"
23.06.2005 kl. 18.00.00,"278,59"
24.06.2005 kl. 18.00.00,"276,32"
27.06.2005 kl. 18.00.00,"273,64"
28.06.2005 kl. 18.00.00,"275,97"
29.06.2005 kl. 18.00.00,"276,79"
30.06.2005 kl. 18.00.00,"275,92"
01.07.2005 kl. 18.00.00,"278,07"
04.07.2005 kl. 18.00.00,"278,76"
05.07.2005 kl. 18.00.00,"278,14"
06.07.2005 kl. 18.00.00,"279,78"
07.07.2005 kl. 18.00.00,"274,69"
08.07.2005 kl. 18.00.00,"278,47"
11.07.2005 kl. 18.00.00,"279,93"
12.07.2005 kl. 18.00.00,"278,86"
13.07.2005 kl. 18.00.00,"280,46"
14.07.2005 kl. 18.00.00,"281,74"
15.07.2005 kl. 18.00.00,"281,23"
18.07.2005 kl. 18.00.00,"280,57"
19.07.2005 kl. 18.00.00,"281,67"
20.07.2005 kl. 18.00.00,"281,06"
21.07.2005 kl. 18.00.00,"281,46"
22.07.2005 kl. 18.00.00,"281,66"
25.07.2005 kl. 18.00.00,"282,83"
26.07.2005 kl. 18.00.00,283
27.07.2005 kl. 18.00.00,"283,79"
28.07.2005 kl. 18.00.00,"285,2"
29.07.2005 kl. 18.00.00,"285,03"
01.08.2005 kl. 18.00.00,"285,3"
02.08.2005 kl. 18.00.00,"287,44"
03.08.2005 kl. 18.00.00,"287,09"
04.08.2005 kl. 18.00.00,"284,93"
05.08.2005 kl. 18.00.00,"283,85"
08.08.2005 kl. 18.00.00,"285,62"
09.08.2005 kl. 18.00.00,"287,36"
10.08.2005 kl. 18.00.00,"289,76"
11.08.2005 kl. 18.00.00,"288,85"
12.08.2005 kl. 18.00.00,"288,2"
15.08.2005 kl. 18.00.00,"288,08"
16.08.2005 kl. 18.00.00,"287,4"
17.08.2005 kl. 18.00.00,"286,66"
18.08.2005 kl. 18.00.00,"285,75"
19.08.2005 kl. 18.00.00,"288,48"
22.08.2005 kl. 18.00.00,"288,68"
23.08.2005 kl. 18.00.00,"287,03"
24.08.2005 kl. 18.00.00,"285,63"
25.08.2005 kl. 18.00.00,"283,68"
26.08.2005 kl. 18.00.00,"281,82"
29.08.2005 kl. 18.00.00,"282,61"
30.08.2005 kl. 18.00.00,"282,54"
31.08.2005 kl. 18.00.00,"284,82"
01.09.2005 kl. 18.00.00,"286,84"
02.09.2005 kl. 18.00.00,"286,71"
05.09.2005 kl. 18.00.00,"288,33"
06.09.2005 kl. 18.00.00,"290,73"
07.09.2005 kl. 18.00.00,"291,83"
08.09.2005 kl. 18.00.00,"291,55"
09.09.2005 kl. 18.00.00,"292,45"
12.09.2005 kl. 18.00.00,"293,12"
13.09.2005 kl. 18.00.00,"291,09"
14.09.2005 kl. 18.00.00,"292,05"
15.09.2005 kl. 18.00.00,"292,13"
16.09.2005 kl. 18.00.00,"293,88"
19.09.2005 kl. 18.00.00,"294,6"
20.09.2005 kl. 18.00.00,"294,93"
21.09.2005 kl. 18.00.00,"291,89"
22.09.2005 kl. 18.00.00,"290,84"
23.09.2005 kl. 18.00.00,"292,21"
26.09.2005 kl. 18.00.00,"295,75"
27.09.2005 kl. 18.00.00,"294,81"
28.09.2005 kl. 18.00.00,"297,33"
29.09.2005 kl. 18.00.00,"296,32"
30.09.2005 kl. 18.00.00,"297,4"
03.10.2005 kl. 18.00.00,"299,75"
04.10.2005 kl. 18.00.00,"300,61"
05.10.2005 kl. 18.00.00,"297,52"
06.10.2005 kl. 18.00.00,"293,42"
07.10.2005 kl. 18.00.00,"292,07"
10.10.2005 kl. 18.00.00,"292,87"
11.10.2005 kl. 18.00.00,"293,54"
12.10.2005 kl. 18.00.00,"291,44"
13.10.2005 kl. 18.00.00,"288,44"
14.10.2005 kl. 18.00.00,"288,91"
17.10.2005 kl. 18.00.00,"288,83"
18.10.2005 kl. 18.00.00,"288,26"
19.10.2005 kl. 18.00.00,"283,26"
20.10.2005 kl. 18.00.00,"284,56"
21.10.2005 kl. 18.00.00,"283,28"
24.10.2005 kl. 18.00.00,"286,61"
25.10.2005 kl. 18.00.00,"285,77"
26.10.2005 kl. 18.00.00,"286,91"
27.10.2005 kl. 18.00.00,"283,11"
28.10.2005 kl. 18.00.00,"283,52"
31.10.2005 kl. 18.00.00,"290,29"
01.11.2005 kl. 18.00.00,"290,45"
02.11.2005 kl. 18.00.00,"291,55"
03.11.2005 kl. 18.00.00,"295,88"
04.11.2005 kl. 18.00.00,"295,51"
07.11.2005 kl. 18.00.00,"296,67"
08.11.2005 kl. 18.00.00,"296,81"
09.11.2005 kl. 18.00.00,"296,52"
10.11.2005 kl. 18.00.00,"296,72"
11.11.2005 kl. 18.00.00,"299,85"
14.11.2005 kl. 18.00.00,"299,91"
15.11.2005 kl. 18.00.00,"299,02"
16.11.2005 kl. 18.00.00,"296,74"
17.11.2005 kl. 18.00.00,"298,03"
18.11.2005 kl. 18.00.00,"299,87"
21.11.2005 kl. 18.00.00,"300,72"
22.11.2005 kl. 18.00.00,"300,96"
23.11.2005 kl. 18.00.00,"302,19"
24.11.2005 kl. 18.00.00,"301,43"
25.11.2005 kl. 18.00.00,"302,31"
28.11.2005 kl. 18.00.00,"300,28"
29.11.2005 kl. 18.00.00,"300,95"
30.11.2005 kl. 18.00.00,"299,47"
01.12.2005 kl. 18.00.00,"304,31"
02.12.2005 kl. 18.00.00,"306,68"
05.12.2005 kl. 18.00.00,"305,49"
06.12.2005 kl. 18.00.00,"307,1"
07.12.2005 kl. 18.00.00,"306,78"
08.12.2005 kl. 18.00.00,"306,92"
09.12.2005 kl. 18.00.00,"306,86"
12.12.2005 kl. 18.00.00,"306,8"
13.12.2005 kl. 18.00.00,"307,22"
14.12.2005 kl. 18.00.00,"306,31"
15.12.2005 kl. 18.00.00,"305,67"
16.12.2005 kl. 18.00.00,"307,82"
19.12.2005 kl. 18.00.00,"307,45"
20.12.2005 kl. 18.00.00,"308,59"
21.12.2005 kl. 18.00.00,"310,18"
22.12.2005 kl. 18.00.00,"309,55"
23.12.2005 kl. 18.00.00,"309,7"
27.12.2005 kl. 18.00.00,"310,54"
28.12.2005 kl. 18.00.00,"310,11"
29.12.2005 kl. 18.00.00,"311,86"
30.12.2005 kl. 18.00.00,"310,03"
02.01.2006 kl. 18.00.00,"311,19"
03.01.2006 kl. 18.00.00,"313,04"
04.01.2006 kl. 18.00.00,"316,14"
05.01.2006 kl. 18.00.00,"315,04"
06.01.2006 kl. 18.00.00,"317,1"
09.01.2006 kl. 18.00.00,"317,71"
10.01.2006 kl. 18.00.00,"315,7"
11.01.2006 kl. 18.00.00,"317,55"
12.01.2006 kl. 18.00.00,"318,68"
13.01.2006 kl. 18.00.00,"316,87"
16.01.2006 kl. 18.00.00,"317,57"
17.01.2006 kl. 18.00.00,"315,23"
18.01.2006 kl. 18.00.00,"312,51"
19.01.2006 kl. 18.00.00,"314,35"
20.01.2006 kl. 18.00.00,"312,46"
23.01.2006 kl. 18.00.00,"311,7"
24.01.2006 kl. 18.00.00,311
25.01.2006 kl. 18.00.00,"314,49"
26.01.2006 kl. 18.00.00,"317,54"
27.01.2006 kl. 18.00.00,"321,22"
30.01.2006 kl. 18.00.00,"321,07"
31.01.2006 kl. 18.00.00,"321,04"
01.02.2006 kl. 18.00.00,"324,48"
02.02.2006 kl. 18.00.00,"321,56"
03.02.2006 kl. 18.00.00,"321,77"
06.02.2006 kl. 18.00.00,"322,13"
07.02.2006 kl. 18.00.00,"321,1"
08.02.2006 kl. 18.00.00,"320,56"
09.02.2006 kl. 18.00.00,"324,3"
10.02.2006 kl. 18.00.00,"323,09"
13.02.2006 kl. 18.00.00,"324,7"
14.02.2006 kl. 18.00.00,"324,12"
15.02.2006 kl. 18.00.00,"324,51"
16.02.2006 kl. 18.00.00,"326,34"
17.02.2006 kl. 18.00.00,"327,31"
20.02.2006 kl. 18.00.00,"328,08"
21.02.2006 kl. 18.00.00,"329,18"
22.02.2006 kl. 18.00.00,"331,05"
23.02.2006 kl. 18.00.00,"330,45"
24.02.2006 kl. 18.00.00,"331,49"
27.02.2006 kl. 18.00.00,"332,48"
28.02.2006 kl. 18.00.00,"327,88"
01.03.2006 kl. 18.00.00,"330,74"
02.03.2006 kl. 18.00.00,"327,75"
03.03.2006 kl. 18.00.00,"327,59"
06.03.2006 kl. 18.00.00,"329,41"
07.03.2006 kl. 18.00.00,"327,56"
08.03.2006 kl. 18.00.00,"324,92"
09.03.2006 kl. 18.00.00,"327,5"
10.03.2006 kl. 18.00.00,"330,1"
13.03.2006 kl. 18.00.00,"332,61"
14.03.2006 kl. 18.00.00,"333,26"
15.03.2006 kl. 18.00.00,334
16.03.2006 kl. 18.00.00,"334,16"
17.03.2006 kl. 18.00.00,"334,41"
20.03.2006 kl. 18.00.00,"335,13"
21.03.2006 kl. 18.00.00,"335,48"
22.03.2006 kl. 18.00.00,"336,44"
23.03.2006 kl. 18.00.00,"336,17"
24.03.2006 kl. 18.00.00,"337,86"
27.03.2006 kl. 18.00.00,"335,23"
28.03.2006 kl. 18.00.00,"333,22"
29.03.2006 kl. 18.00.00,"333,98"
30.03.2006 kl. 18.00.00,"336,64"
31.03.2006 kl. 18.00.00,"334,44"
03.04.2006 kl. 18.00.00,"337,2"
04.04.2006 kl. 18.00.00,"335,55"
05.04.2006 kl. 18.00.00,"336,75"
06.04.2006 kl. 18.00.00,"337,54"
07.04.2006 kl. 18.00.00,"336,02"
10.04.2006 kl. 18.00.00,"337,65"
11.04.2006 kl. 18.00.00,"333,74"
12.04.2006 kl. 18.00.00,"333,08"
13.04.2006 kl. 18.00.00,"334,36"
18.04.2006 kl. 18.00.00,"334,04"
19.04.2006 kl. 18.00.00,"337,88"
20.04.2006 kl. 18.00.00,"338,72"
21.04.2006 kl. 18.00.00,"341,1"
24.04.2006 kl. 18.00.00,"339,3"
25.04.2006 kl. 18.00.00,"339,06"
26.04.2006 kl. 18.00.00,"339,7"
27.04.2006 kl. 18.00.00,"337,84"
28.04.2006 kl. 18.00.00,"336,48"
02.05.2006 kl. 18.00.00,"339,89"
03.05.2006 kl. 18.00.00,"337,2"
04.05.2006 kl. 18.00.00,"338,76"
05.05.2006 kl. 18.00.00,"342,11"
08.05.2006 kl. 18.00.00,"342,37"
09.05.2006 kl. 18.00.00,"343,84"
10.05.2006 kl. 18.00.00,"341,94"
11.05.2006 kl. 18.00.00,"340,78"
12.05.2006 kl. 18.00.00,"333,68"
15.05.2006 kl. 18.00.00,"328,8"
16.05.2006 kl. 18.00.00,"329,29"
17.05.2006 kl. 18.00.00,"320,08"
18.05.2006 kl. 18.00.00,"318,63"
19.05.2006 kl. 18.00.00,"318,77"
22.05.2006 kl. 18.00.00,"309,62"
23.05.2006 kl. 18.00.00,"317,51"
24.05.2006 kl. 18.00.00,"313,06"
25.05.2006 kl. 18.00.00,"316,91"
26.05.2006 kl. 18.00.00,"323,17"
29.05.2006 kl. 18.00.00,"322,91"
30.05.2006 kl. 18.00.00,"315,85"
31.05.2006 kl. 18.00.00,"318,86"
01.06.2006 kl. 18.00.00,"320,1"
02.06.2006 kl. 18.00.00,"320,96"
05.06.2006 kl. 18.00.00,"318,94"
06.06.2006 kl. 18.00.00,"312,57"
07.06.2006 kl. 18.00.00,"314,26"
08.06.2006 kl. 18.00.00,"305,84"
09.06.2006 kl. 18.00.00,"311,01"
12.06.2006 kl. 18.00.00,"308,55"
13.06.2006 kl. 18.00.00,"301,66"
14.06.2006 kl. 18.00.00,"302,25"
15.06.2006 kl. 18.00.00,"309,62"
16.06.2006 kl. 18.00.00,"307,56"
19.06.2006 kl. 18.00.00,"309,78"
20.06.2006 kl. 18.00.00,"311,4"
21.06.2006 kl. 18.00.00,"311,47"
22.06.2006 kl. 18.00.00,"312,72"
23.06.2006 kl. 18.00.00,"313,17"
26.06.2006 kl. 18.00.00,"312,3"
27.06.2006 kl. 18.00.00,"310,19"
28.06.2006 kl. 18.00.00,"310,7"
29.06.2006 kl. 18.00.00,"316,22"
30.06.2006 kl. 18.00.00,"320,66"
03.07.2006 kl. 18.00.00,"322,2"
04.07.2006 kl. 18.00.00,"322,87"
05.07.2006 kl. 18.00.00,"318,98"
06.07.2006 kl. 18.00.00,"321,94"
07.07.2006 kl. 18.00.00,"321,35"
10.07.2006 kl. 18.00.00,"322,41"
11.07.2006 kl. 18.00.00,"319,45"
12.07.2006 kl. 18.00.00,"320,3"
13.07.2006 kl. 18.00.00,"315,64"
14.07.2006 kl. 18.00.00,"311,68"
17.07.2006 kl. 18.00.00,"310,4"
18.07.2006 kl. 18.00.00,"309,82"
19.07.2006 kl. 18.00.00,"316,8"
20.07.2006 kl. 18.00.00,"317,5"
21.07.2006 kl. 18.00.00,"314,56"
24.07.2006 kl. 18.00.00,"320,41"
25.07.2006 kl. 18.00.00,"320,78"
26.07.2006 kl. 18.00.00,"322,11"
27.07.2006 kl. 18.00.00,"325,37"
28.07.2006 kl. 18.00.00,"327,32"
31.07.2006 kl. 18.00.00,"326,04"
01.08.2006 kl. 18.00.00,"323,51"
02.08.2006 kl. 18.00.00,"326,8"
03.08.2006 kl. 18.00.00,"324,12"
04.08.2006 kl. 18.00.00,"327,87"
07.08.2006 kl. 18.00.00,"324,23"
08.08.2006 kl. 18.00.00,"324,44"
09.08.2006 kl. 18.00.00,"326,61"
10.08.2006 kl. 18.00.00,"324,04"
11.08.2006 kl. 18.00.00,"324,45"
14.08.2006 kl. 18.00.00,"327,36"
15.08.2006 kl. 18.00.00,"330,12"
16.08.2006 kl. 18.00.00,"331,43"
17.08.2006 kl. 18.00.00,"331,84"
18.08.2006 kl. 18.00.00,"330,98"
21.08.2006 kl. 18.00.00,"330,69"
22.08.2006 kl. 18.00.00,"331,73"
23.08.2006 kl. 18.00.00,"330,16"
24.08.2006 kl. 18.00.00,"331,06"
25.08.2006 kl. 18.00.00,"331,41"
28.08.2006 kl. 18.00.00,"332,79"
29.08.2006 kl. 18.00.00,"333,6"
30.08.2006 kl. 18.00.00,"335,51"
31.08.2006 kl. 18.00.00,"334,73"
01.09.2006 kl. 18.00.00,"336,43"
04.09.2006 kl. 18.00.00,"337,8"
05.09.2006 kl. 18.00.00,"336,65"
06.09.2006 kl. 18.00.00,"332,98"
07.09.2006 kl. 18.00.00,"329,87"
08.09.2006 kl. 18.00.00,"331,22"
11.09.2006 kl. 18.00.00,"329,41"
12.09.2006 kl. 18.00.00,"333,64"
13.09.2006 kl. 18.00.00,"334,65"
14.09.2006 kl. 18.00.00,"334,66"
15.09.2006 kl. 18.00.00,"335,68"
18.09.2006 kl. 18.00.00,"335,8"
19.09.2006 kl. 18.00.00,"333,97"
20.09.2006 kl. 18.00.00,"337,53"
21.09.2006 kl. 18.00.00,339
22.09.2006 kl. 18.00.00,"335,11"
25.09.2006 kl. 18.00.00,"334,93"
26.09.2006 kl. 18.00.00,"339,52"
27.09.2006 kl. 18.00.00,"341,38"
28.09.2006 kl. 18.00.00,"341,63"
29.09.2006 kl. 18.00.00,"341,43"
02.10.2006 kl. 18.00.00,"341,39"
03.10.2006 kl. 18.00.00,"340,52"
04.10.2006 kl. 18.00.00,"343,01"
05.10.2006 kl. 18.00.00,"344,99"
06.10.2006 kl. 18.00.00,"345,55"
09.10.2006 kl. 18.00.00,"345,94"
10.10.2006 kl. 18.00.00,"348,26"
11.10.2006 kl. 18.00.00,"348,57"
12.10.2006 kl. 18.00.00,"351,42"
13.10.2006 kl. 18.00.00,"352,38"
16.10.2006 kl. 18.00.00,"353,08"
17.10.2006 kl. 18.00.00,"349,26"
18.10.2006 kl. 18.00.00,"352,59"
19.10.2006 kl. 18.00.00,"352,58"
20.10.2006 kl. 18.00.00,"353,65"
23.10.2006 kl. 18.00.00,"354,84"
24.10.2006 kl. 18.00.00,"354,9"
25.10.2006 kl. 18.00.00,"356,01"
26.10.2006 kl. 18.00.00,"355,46"
27.10.2006 kl. 18.00.00,"354,55"
30.10.2006 kl. 18.00.00,"353,41"
31.10.2006 kl. 18.00.00,"353,34"
01.11.2006 kl. 18.00.00,"354,6"
02.11.2006 kl. 18.00.00,"353,19"
03.11.2006 kl. 18.00.00,"354,33"
06.11.2006 kl. 18.00.00,"358,27"
07.11.2006 kl. 18.00.00,"359,84"
08.11.2006 kl. 18.00.00,"359,56"
09.11.2006 kl. 18.00.00,"358,92"
10.11.2006 kl. 18.00.00,"358,47"
13.11.2006 kl. 18.00.00,"359,22"
14.11.2006 kl. 18.00.00,"358,23"
15.11.2006 kl. 18.00.00,"360,24"
16.11.2006 kl. 18.00.00,"361,04"
17.11.2006 kl. 18.00.00,"358,25"
20.11.2006 kl. 18.00.00,"359,48"
21.11.2006 kl. 18.00.00,"359,98"
22.11.2006 kl. 18.00.00,"359,55"
23.11.2006 kl. 18.00.00,"358,69"
24.11.2006 kl. 18.00.00,"355,98"
27.11.2006 kl. 18.00.00,"350,6"
28.11.2006 kl. 18.00.00,"349,54"
29.11.2006 kl. 18.00.00,"354,23"
30.11.2006 kl. 18.00.00,"351,78"
01.12.2006 kl. 18.00.00,"349,31"
04.12.2006 kl. 18.00.00,"351,59"
05.12.2006 kl. 18.00.00,"353,91"
06.12.2006 kl. 18.00.00,"354,03"
07.12.2006 kl. 18.00.00,"356,03"
08.12.2006 kl. 18.00.00,"356,34"
11.12.2006 kl. 18.00.00,"358,43"
12.12.2006 kl. 18.00.00,"359,7"
13.12.2006 kl. 18.00.00,"361,99"
14.12.2006 kl. 18.00.00,"364,18"
15.12.2006 kl. 18.00.00,"366,16"
18.12.2006 kl. 18.00.00,"365,94"
19.12.2006 kl. 18.00.00,"363,49"
20.12.2006 kl. 18.00.00,"364,56"
21.12.2006 kl. 18.00.00,"364,15"
22.12.2006 kl. 18.00.00,"362,45"
27.12.2006 kl. 18.00.00,"366,17"
28.12.2006 kl. 18.00.00,"366,32"
29.12.2006 kl. 18.00.00,"365,26"
02.01.2007 kl. 18.00.00,"369,86"
03.01.2007 kl. 18.00.00,"369,84"
04.01.2007 kl. 18.00.00,"368,76"
05.01.2007 kl. 18.00.00,"365,69"
08.01.2007 kl. 18.00.00,"365,38"
09.01.2007 kl. 18.00.00,"366,21"
10.01.2007 kl. 18.00.00,"363,84"
11.01.2007 kl. 18.00.00,"370,1"
12.01.2007 kl. 18.00.00,"371,86"
15.01.2007 kl. 18.00.00,"374,16"
16.01.2007 kl. 18.00.00,"372,02"
17.01.2007 kl. 18.00.00,"371,73"
18.01.2007 kl. 18.00.00,"371,58"
19.01.2007 kl. 18.00.00,"374,23"
22.01.2007 kl. 18.00.00,"372,8"
23.01.2007 kl. 18.00.00,"372,61"
24.01.2007 kl. 18.00.00,"376,02"
25.01.2007 kl. 18.00.00,"374,87"
26.01.2007 kl. 18.00.00,"372,38"
29.01.2007 kl. 18.00.00,"373,34"
30.01.2007 kl. 18.00.00,"374,6"
31.01.2007 kl. 18.00.00,"372,72"
01.02.2007 kl. 18.00.00,"376,95"
02.02.2007 kl. 18.00.00,"378,98"
05.02.2007 kl. 18.00.00,"379,23"
06.02.2007 kl. 18.00.00,"380,54"
07.02.2007 kl. 18.00.00,"381,62"
08.02.2007 kl. 18.00.00,"378,3"
09.02.2007 kl. 18.00.00,"380,24"
12.02.2007 kl. 18.00.00,"378,06"
13.02.2007 kl. 18.00.00,"378,72"
14.02.2007 kl. 18.00.00,"381,7"
15.02.2007 kl. 18.00.00,"381,29"
16.02.2007 kl. 18.00.00,"380,81"
19.02.2007 kl. 18.00.00,"382,19"
20.02.2007 kl. 18.00.00,"380,99"
21.02.2007 kl. 18.00.00,"378,46"
22.02.2007 kl. 18.00.00,"379,7"
23.02.2007 kl. 18.00.00,"380,53"
26.02.2007 kl. 18.00.00,"382,17"
27.02.2007 kl. 18.00.00,"370,56"
28.02.2007 kl. 18.00.00,"365,03"
01.03.2007 kl. 18.00.00,"361,79"
02.03.2007 kl. 18.00.00,"360,67"
05.03.2007 kl. 18.00.00,"356,4"
06.03.2007 kl. 18.00.00,"359,69"
07.03.2007 kl. 18.00.00,"361,65"
08.03.2007 kl. 18.00.00,"366,54"
09.03.2007 kl. 18.00.00,"367,35"
12.03.2007 kl. 18.00.00,"365,49"
13.03.2007 kl. 18.00.00,"361,56"
14.03.2007 kl. 18.00.00,"351,93"
15.03.2007 kl. 18.00.00,"359,02"
16.03.2007 kl. 18.00.00,"359,06"
19.03.2007 kl. 18.00.00,"364,42"
20.03.2007 kl. 18.00.00,"367,23"
21.03.2007 kl. 18.00.00,"368,75"
22.03.2007 kl. 18.00.00,"374,2"
23.03.2007 kl. 18.00.00,"375,98"
26.03.2007 kl. 18.00.00,"372,85"
27.03.2007 kl. 18.00.00,"372,46"
28.03.2007 kl. 18.00.00,"370,1"
29.03.2007 kl. 18.00.00,"374,29"
30.03.2007 kl. 18.00.00,"374,22"
02.04.2007 kl. 18.00.00,"375,53"
03.04.2007 kl. 18.00.00,"379,49"
04.04.2007 kl. 18.00.00,"379,99"
05.04.2007 kl. 18.00.00,"380,26"
10.04.2007 kl. 18.00.00,"382,51"
11.04.2007 kl. 18.00.00,"382,19"
12.04.2007 kl. 18.00.00,"380,79"
13.04.2007 kl. 18.00.00,"383,33"
16.04.2007 kl. 18.00.00,"387,72"
17.04.2007 kl. 18.00.00,"387,86"
18.04.2007 kl. 18.00.00,"385,88"
19.04.2007 kl. 18.00.00,"384,39"
20.04.2007 kl. 18.00.00,"389,27"
23.04.2007 kl. 18.00.00,"388,85"
24.04.2007 kl. 18.00.00,"385,38"
25.04.2007 kl. 18.00.00,"387,8"
26.04.2007 kl. 18.00.00,"388,4"
27.04.2007 kl. 18.00.00,"386,1"
30.04.2007 kl. 18.00.00,"386,93"
02.05.2007 kl. 18.00.00,"388,64"
03.05.2007 kl. 18.00.00,"389,72"
04.05.2007 kl. 18.00.00,"392,73"
07.05.2007 kl. 18.00.00,"392,88"
08.05.2007 kl. 18.00.00,"389,79"
